gene_id,Con1_Liver,Con2_Liver,Con3_Liver,Con4_Liver,Con5_Liver,Con6_Liver,T1_Liver,T2_Liver,T3_Liver,T4_Liver,T5_Liver,T6_Liver
501740,10.56,11.77,23.89,4.83,10.88,14.43,7.36,3.76,7.84,8.49,1.06,4.74
501741,10.57,3.87,7.6,4.44,8.3,9.13,2.92,6.85,26.06,28.47,10.4,2.74
501742,14.49,12.43,19.43,12.43,13.82,14.68,6.4,7.61,34.03,40.59,11.52,8.94
501745,0,5.04,0,0,0,5.48,0,5.06,0,0,0,0
501747,6.13,2.02,4.08,5.05,2.03,3.04,1.01,2.03,1.02,3.05,1.99,0
501779,111.02,92.5,98.07,85.32,55.95,61.8,31.26,38.96,10.31,67.77,87.94,28.05
501793,0,0,0,1,0,0.99,0,0,0,0,0,0
501794,0,0,2.02,0,0,0,0,0,0,0,0,0
501795,0,3,1,2,1,1,3.99,4,1,4,1,2
501797,0,0,0,0,0,1,1,1,0,0,0,0
501828,4.16,0,3.59,2.65,8.8,11.32,10.33,12.56,5.71,29.25,11.65,25.9
501841,527.99,571,830,576,524.99,520,244.78,233.8,204,338.99,258,215.29
501854,18.64,11.68,11,15.67,15.18,20.86,21.92,27.62,18.08,52.79,36,27.24
501861,2,0,0,0,0,0,1,0,0,0,5,0
501864,0,7,0,5,0,1,0,1,0,1,2,0
501869,13.21,11.29,14.94,5.56,9.16,12.23,15.43,18.41,10.43,48.21,29.02,14.73
501872,86.84,109,84.61,109.92,85.4,79.67,50.78,48.54,79.95,115.55,55,61.83
501896,0,0,0,0,0,0,0,0,0,0,1,0
501899,0,0,0,0,0,0,0,0,0,0,0,1
501901,0,0,0,0,0,0,0,0,0,0,0,1
501907,245.37,583.34,443.98,576.35,684.99,726.24,224.89,295.59,263.33,1157.84,92.88,260.84
501923,138.22,149,224.96,167.41,210.62,201.66,78,76.96,96.98,131.65,146.98,81.83
501925,638,524,769.1,531.94,1014.21,1014,240.99,216,288,497.99,684.99,222
501926,88.54,108,116.4,112.41,132.65,101.82,90.83,68.92,88.94,94.68,87.92,82.01
501934,0,0,0,0,0,0,0,2.31,0,0,0,0
501998,70.96,316.07,275.04,309.51,193.65,243.73,9.32,3,4.43,86.99,3.83,4.63
502004,1.05,0,0,0,0,1,0,1,2.12,1.03,2.04,0
502017,104.99,113,132.99,121.73,154.05,99,123.25,125.36,142.28,131,125,126
502020,114,108.27,124.01,94.86,125.97,128.79,181,165,324.45,172,282.91,153.99
502060,1,1,0,0,0,0,0,0,0,1,0,0
502083,0,0,0,0,0,1,0,0,1,0,0,0
502084,680,901.01,808.95,825.95,791.02,766.99,1192.99,1123.86,937.05,757.99,1304,1207
502086,2,0,0,0,0,0,1,4,0,3,2,2
502091,26.99,26,28,28,18,10,145,131.87,192.97,20,192.97,153.99
502097,107.91,111,145.87,95,84,95.99,185.38,188,276.55,118,324.01,170
502125,1.01,0,0,2,1.01,0,6.46,6.15,5.23,1.46,0,9.67
502129,0,0,0,0,1.02,0,0.42,7.09,0,0,0,3.09
502143,0,0,0,0.51,1,0,0,2,0,1.51,0,0
502160,1,0,1,1,4,1,0,3,1,3,4,2
502176,20.29,8.66,12.93,13.2,7.22,1.1,14.4,14.92,5.17,6.53,9.58,25.3
502201,35,29.98,37,23,11,13,14,11,12.97,20,27,6
502208,3,7,6,9,9,5,3,2,0,14,18,2
502217,3.01,1.5,0,3.89,0.74,2.32,4.94,3.79,2.52,7.17,1,0
502225,5,6,10,4,5,3,6,6,1,6,1,3.45
502227,240,289,335,306,326,340.98,152,149.97,193,191,271.99,148
502228,145,154,169,172,161.94,157,217,220,152,175,151,178
502251,0,0,0,0,0,0,0,0,0,1,0,0
502285,0,1,0,0,0,1,0,0,0,1,0,0
502291,20.61,9.25,26.89,21.05,11.89,9.47,29,26.71,11.41,73.66,35.09,15.38
502292,2,4,2,5,1,2,2,3,1,1,2,2
502300,0.81,2.14,8.14,5.04,3.47,5.35,31.04,21.58,30.82,9.93,9.24,12.81
502301,27.87,18.28,2.52,12.38,5.98,4.53,1.01,0,0,6.06,1.04,0
502306,0,0,1,0,0,0,0,1.99,0,3,0,0.99
502316,53.53,81.48,52.91,63.7,51.58,43.73,119.83,113.85,76.56,65.02,69.14,130.67
502317,191.98,145,137.29,139,114,111,148,134,144,114.03,119,148
502320,16.14,28,30.23,27.19,36,25.19,27,22.49,16,27.36,12,30.33
502334,4,6,4,7,4,7,11,10,3,7,10.64,8
502338,13,17,16,18,8,10,5,7,4,8,5,1
502348,388,459,562,451,350,371.98,172,178,166,352,261.99,209.99
502367,307,197,345,216,271,249,513.99,439,414,276.39,710,530
502372,0,1,0,0,0,1,0,0,0,0,0,0
502374,601.31,623.84,631.17,538.98,729.88,666.39,507.31,556.85,608.92,548.47,597.98,521.35
502380,0,0,2,1,0,0,0,0,0,1.03,0,1
502389,74,88,88.53,80.03,105.7,98.06,138.16,127,100,104,145,153
502414,126.86,140.1,178.05,143.15,126,120.11,135.18,126.34,148.34,213.99,92.09,127.08
502421,10,1,1,1,1,0,0,0,0,0,0,1
502479,70,98.01,104.99,98,123.95,120.91,80.99,74,63.99,62,50.66,66
502503,41,38,42,28,45.63,51,38.99,46,36,39,23,36
502525,416.7,495.05,566.58,451.78,676.61,659.13,228.09,257.55,267.41,321.34,343.76,251.61
502531,553.96,552.63,650.01,565,623.02,634.48,604,631.03,593.79,672.95,553.73,617.97
502541,0,0,0,0.99,0,0,1,1,1.89,1,0,0
502549,0,0.84,3.3,0,0,0,0,1,0,0,0,0
502573,0,1.1,0,0,1.56,0.75,1.85,1.21,0,0,0,3.02
502576,10.05,13.44,20.26,12.15,14.07,9.94,5.13,7.35,6.92,10.72,3.01,2.5
502584,0,6.99,3,2,5,0,0,1,0,2,0,4
502585,2,0,2,2,0,2,2,1,3,5,0,2.04
502588,67.26,90.26,52.4,74.97,52.34,29.39,27.67,25.4,11.13,15.74,38.14,28.4
502596,0,0,0,0,0,0,0,0,0,0,0,1
502603,1231.91,1060,1188.29,1122.84,1139.77,1138.5,1371.62,1232,1103.99,1217.63,1153.84,1248.49
502617,368,541,524,498,596,653,61,46,72.82,117,34,65
502618,3.77,2.37,3.39,4.36,1.65,1.17,4.32,2.44,5.51,3.71,3.18,5.39
502632,108.81,165.66,184.61,145.08,157.84,148.52,79.32,87.43,126.35,137.5,134.44,96.31
502633,78,97,87,92,94,120,32,26,26,66,24,32
502642,242.99,303,308,287,367,342,317.97,259,314.91,249,564,335.99
502643,1,2,3,0,1,0,1,1,0,6,5,3
502663,2561.29,2401.06,2788.9,2310,2551.14,2498.14,3007.76,2745.05,2431.5,2296.35,2055.89,2733.6
502674,4001.1,3738.68,3853.31,3568.39,3646.78,3207.12,3048.1,3167.76,2336.89,2944.37,3685.99,2922.79
502684,0,0,0,0,0,0,0,0,0,1,0,0
502689,2,0,1,2,1,0,1,2,0,5,0,0
502694,0,0,0,0,0,0,0,0,1,0,0,0
502710,865.1,661.5,721.62,594.8,466.87,463.99,635.34,557.51,794.16,751.7,613.6,626.44
502715,3,4,10,3,3,1,0,0,0,2,2,0
502727,4,2,3,1,1,0,1.01,3,1,2,0,0
502731,0,0,0,0,0,0,0,0,0,0,0,1
502733,4,2,1,1,0,0,3,7,3,3,9,9
502736,3.16,2.78,7.8,0,9.54,9.5,0,0,1.73,7.67,1.99,1.26
502749,119,157,167,138,170,217,126,137.97,99,126,134,120
502750,4,2,2.03,4,10,4,11,7,1.07,6,3,11
502757,0,0,0,0,0,0,0,0,0,1,0,0
502759,1,2,0,2,0,0,0,0,0,5,2,1
502764,80,89.53,116,123,140,114,168.82,198.97,99,112,182.99,171
502774,0,0,1,0,0,0,0,0,0,0,1,0
502776,3,126.96,65,114.93,36,22.98,1,1,2,0,2,4
502782,327,328,394,290.93,290,296,205.99,217,249,210,238,227.99
502784,148.66,491.01,772,464.11,666,689,57.03,61,155.91,315.01,274.05,63
502832,5.06,35.65,10.69,36.84,31.79,23.75,24.51,26.57,9.5,54.77,34.53,26.68
502852,1,1,2,1,3,4,0,0,1,0,1,0
502858,1,2,2,2,1,1,2,1,4,3,3,0
502859,27,28.33,26,27.06,53.63,39.01,0,0.22,4.86,4.52,6,3.93
502872,358,354,363,349.98,369,373.99,488,488.53,429.96,390,565,479
502873,7.41,5,7,3,0,3,3.07,6,5.23,2,2,0
502886,319,343,286,319.47,276,271,391.84,362.97,317,344.2,401.47,400
502894,35,76,38,53,48,62,83.99,102,54,90,67,97
502900,6,1,4,0,4,1,1,2,1,7,3,1
502901,91,74,99,74.95,55,52,65,57,46,101,66,43
502902,51,24,42,13,27,21,115,97.62,138,232,325.7,112
502907,1.06,1.45,0,0,0,0,0,0,1.5,0,0,0
502908,5.07,1,0,0,2.33,1.09,4,0,2.37,1.13,2.77,3.02
502913,1.28,0,3.21,0,0,0,0.94,0,0,2.68,2.02,0
502916,50,41.08,47.97,40,55.55,38,17,25,18,90,16,20
502918,0,1,2,2,7,3,0,1,2,5,0,0
502939,4,116,22,118,276,244,4,0,4,2,11,1
502946,0,0,1,0,0,0,0,0,0,0,0,1
502957,10,21,14.94,21,20,20,17,15,17,25,15,16.01
502961,1,0,0,0,0,0,0,0,1,0,1,0
502969,0,0.53,0,0,1.27,0,0,0,0,0,0,0
502970,8142.09,16652.73,21144.62,16145.39,17117.12,15858.22,1524.78,1596.49,5436.1,3592.88,2603.98,1729
502976,1,1,1,0,0,0,228.65,292,183,1,35,340
502988,747.99,434.97,1101,491.94,379.99,391,415,331.06,126.35,520,93,368
502990,34,56,38,32,40,52,12,24,15,41,7,14
502992,2,2,1,0,0,0,0,0,0,1,1,0
502994,22,17,27,13,14,23,34,29,12,22,9,37
503000,106,75,103.92,78,95,78,40.86,35,41,72,62,44
503009,42.04,39.76,36.43,34.91,45.7,38.8,30.86,25.09,26.08,20.57,28.04,39.91
503018,46,77,83,76,88,100,65,61,35,63,106,53
503027,682,712,741.8,713.99,562,567.87,549.45,484.97,587.99,699.67,492,466.99
503035,48,55,38.99,48,32,36,43,38,27,116,24,41
503049,627.9,559.88,591.53,475.71,167.4,180.51,356.74,353.45,559.67,374.8,832.83,452.25
503052,93,63,68,62,67,68,89,95.98,120,256,236,108
503053,81.46,88.06,72.09,92.89,45.41,53.63,60.57,52.79,47,87.69,67.32,56.03
503103,3,1,3,2,2,1,1,0.79,1,2,3,1
503122,2.56,0,0,0,0,2.13,0,0,0,0,0,0
503139,0,0,1,0,0,0,0,0,0,0,0,0
503146,768.32,228.29,318.97,169.68,144.46,187.36,350.79,284.52,194.85,110.31,384.47,314.26
503162,0,0,0,0,0,0,4.05,4,0,2.28,3.14,1.01
503164,679,358,792,337,330,401,686.98,754.24,1110,240.86,685.02,684.1
503165,636.94,824.5,625.58,929.19,1008.26,1099.85,1412.61,1387.19,433.99,961.93,599.15,1536.99
503169,244.28,134.18,234.87,148.18,163.5,134.25,153.39,147.74,133.51,236.37,176.9,161.8
503194,17,45,49,72,43,38,15,14,30,82,48,9
503214,479,501,473,493,514.6,589,267,224.77,327,473,309.11,254.41
503227,2,1,1,2,0,0,0,0,4.81,0,0,1
503252,1546.25,1421.03,1609.17,1372.56,1370.02,1489.35,1578.86,1637.43,1521.94,1226.39,1602.9,1565.89
503257,34,41,42,28,28,26,21,26,15,61,27.99,35
503269,540.84,488,608.02,521,474.98,504.35,1016,994.76,1457.68,683,1397.07,1066
503306,122,172,125,161,169,188,959,859.28,839.04,298,845.99,936
503429,31.2,29.36,22.23,31.47,28.31,19.12,43.56,34.27,13.14,33.29,40.33,41.33
503446,0,1,2,0,1,2,0,0,0,1,0,2
503462,13,12,12.42,3,7,4,3,0,11,11,4,2
503464,0,0,0,0,0,0,0,0,1,0,1,0
503466,0,3,2,5,0,0,0,0,0,0,0,0
503487,0,0,1,0,0,0,0,0,0,0,0,0
503568,729.28,1038.91,986.84,1073.25,676,680,5,6,39,56,20.92,5
503650,1.06,1,0,2.22,4,2,1.16,0,0,5.55,2.17,0
503651,22.94,15,19,10.78,8,7,3.84,11,6.05,17.45,7.82,5
503662,1.02,0,1.04,2.38,3.25,3.99,0,1,1,2.07,0,0
50522,16694.99,14296.19,26551.51,14349.75,18014.11,16026.87,13547.27,12510.83,52589.32,21496.96,12926.14,14763.79
50545,1,2,2,4,2,2,2,7,1,3,6,3
50546,0,0,0,0,0,0,1,0,0,0,0,1
50549,8572.4,4864.17,2916.64,4975.5,4561.25,4367.46,4177.29,3969.28,4528.27,3987.97,6118.38,4101.8
50551,516.52,398.48,531.61,417.35,429.48,473.2,364.01,304.47,362.3,287.16,395.92,345.71
50552,397.58,389,298,411,307.89,305,699.99,577,235,564,286,630
50554,563.02,605,527.82,514.5,500,510,760,760.54,681,591.97,655.54,762
50555,0,0,0,0,0,0,5,0,0,5.9,5,0
50556,236,257,327.98,232,302,303,156,134,163,228,286,141
50557,517,572.44,510,516,597.99,554.94,621,578.98,858.99,656,579.86,613
50558,548,550.9,513.99,501.99,502,520.98,650,742.79,512.99,522.24,489.98,673.87
50559,0,3.76,4.15,3.11,0,0,3.43,8.28,6.91,3.18,1.69,0
50560,1271.3,1195,1079.6,1204.99,1150.77,1077.96,1705.88,1517,1183.11,1608.92,791.14,1608.98
50561,14,7,16,6,10,9,19,13,1,17,0,17
50563,20,14,4,16,2,8,25.99,33,49,34,88,26
50565,80,52,52,72,95,59,1,1,66,89,58,78
50566,1,7,0,5,0,0,18,26,12,4,25,9
50567,1222.21,1118.99,1997.44,1109,1727.98,1828.78,3037,2947.77,2330.92,1432.33,3814.9,3011.48
50568,4,6,3,0,3,1,1,1,0,2,0,1
50572,4160.04,5838.51,5298.42,5767.06,5064.41,4451.51,423.75,445.91,1270.97,1726.81,119.74,496.99
50594,18,12,62,23,42,19,12,14,14,22,28,9
50599,3,0,0,1,1,0,0,0,3,0,0,1
50621,536,838.73,837.03,819.99,1093,1113,107,127.08,184,295,130,105.89
50622,237.86,204,242.98,190,177,217,332.96,303,215.98,310.44,537,312.99
50645,96.86,127.24,107.11,91.2,95,99.67,97.31,105.67,70.92,168.91,89.58,92.94
50646,119,122.97,142.93,139,190,220.99,310.75,297,270.02,775.96,283.01,314.98
50654,1129.99,927.97,982.31,826.99,724,723.52,766.93,731,974.34,1686.95,1553.45,691.99
50655,2553.89,2196.96,1895.99,2337.83,2104.92,2246.98,1038.45,1079,1021.99,1736.19,1092.87,1095.94
50658,2602.86,1998,2789.87,1908.95,1813.36,1770,1924.01,1871.45,2046.05,2647.56,2240.99,1886.33
50659,39,38,47,47,31,40,90,83,44,63,87,64
50662,28,19,31,27,21,25,226,187,226,386.97,1044.04,168.17
50663,1266.02,2025.94,2014.99,1915.59,2208.9,2343.06,1121.71,1157.93,993.15,1289.69,1150.95,1249.96
50664,5,3,5,8,8,9,8,7,1,3,5,3
50665,519.25,456,593.98,459.95,520.6,561.99,1235.86,1010.94,732.97,1234.86,806.95,901
50669,94,57.96,44.99,71,36.96,43,52,38,19,165,44.01,41.36
50671,2482.81,26980.05,31800.41,28435.84,44211.93,43243.7,1787.2,2113.89,1452.99,10639.4,1245.04,2126.06
50672,331,287.85,304.91,274.99,249.36,234,1233.99,1428.23,987.27,804,1236,1297.91
50676,424.65,472.29,443.59,443.96,535.3,577.65,132.69,154.79,219.11,247.24,228.12,171.57
50677,49,43,58,26,29,31,43,32.08,133,160.99,52.09,32
50678,99,76,99,73.62,81.48,50.52,26,35,99,145.02,65.5,29.17
50681,5098.45,5026.5,5487.47,5130.05,5565.14,5687.26,2868,2598.97,5161.34,3679.84,2322.91,2499.46
50683,0,1,0,0,1,1,0,0,0,1,0,0
50685,1191.12,1159.96,1375.93,1075.29,1123.93,1219.75,962.38,769.48,1155.09,1431.9,1314.99,943.24
50686,397.74,444.06,442.53,456.58,408.82,427.62,562.26,630.47,480.77,486.91,613.17,623.49
50687,13,5,5,5,9.99,2,15,6,3,5,8,0
50688,1,1,4,8,4,3,1,1,8,4,4,8
50689,493,389,539,400.69,332.66,379.89,240,259,361.99,441.28,366.99,238.98
50690,66,69,62,77,64,91,35,41,21,65,37.1,28
50692,21.01,18,15,6,13,14,220,148.99,189.92,79,248.12,180.97
50693,85760.59,81858.55,91940.13,82749.45,76689.7,79675.13,119181.78,110513.25,133279.81,118028.77,112163.06,107563.16
50719,71,59,38,74,49,54.99,66.99,61,54,115,135.08,61
50864,12,16,20.65,16,14,8,2,1,4,2,1,2
50866,269,185,224,192,172.98,173,259.95,261.97,210,340,255,292
50871,89,64,82,68,48,75,66,72,88,146.92,78,73
50872,0,0,0,0,0,0,0,1,0,3,3,3
50938,359,410,263,358,344,334,120,138,278,306.98,180.99,142
50993,1431,1533,1665,1492,1641.33,1504.03,1717.98,1657.11,1737.99,1848.93,1801.18,1730.72
50998,62,89,75,85,80,70,111,76,52,65.02,79,91.77
53372,187.13,246,311,252.62,237.86,241,326.29,318.03,239.38,279.93,359.02,309.98
53982,584.18,722.84,525.99,688.83,449.36,450.38,1392.01,1485.14,833.5,740.87,770.29,1465.07
54133,529,573,620.92,624.12,903,808,415,530.99,417,406.97,700,533.99
541462,4,4,9,2,4,2,0,1,1,3,0,0
541589,2170.9,2307.31,2626.97,2153.05,2077.92,2154.31,602.32,575.88,1212.07,1274.65,619.16,659.3
54190,687.81,782.98,1256.99,763.99,792.94,726.83,351,309.39,362.99,572,348,345
54193,5,19,7,33,0,1,1,0,0,5,1,0
54223,132.19,78,112,70,85,85,108.97,118,140,154,133.04,102
54225,102829.35,93089.64,93958.54,90388.53,64557.83,62777.82,176239.08,173709.5,156034.26,151594.03,173182.83,177229.18
54226,1969.09,1622.95,1947.05,1541.93,1690.01,1572.57,3918.55,4271.48,3099.77,2303.23,4663.01,4202.8
54227,652,566,734.98,563.99,513.52,525,1044,1031,921.04,1584.11,1206.08,990.94
54230,39.98,56,74,44,45,28.91,381.88,352.7,158,130,345.23,368
54231,195,225,145,206.98,183,168.99,69,52.96,55,165,82,45
54232,50310.77,60008.3,53053.21,60039.63,40874.83,36451.83,1230.98,1349.13,3525,3711.71,207,1507.95
54233,958.9,1151.64,1076.75,1288.08,1447.8,1505.23,172.81,128.08,300.91,640.96,111.93,130.14
54234,0,0,1,1,0,0,1,1,1,0,0,0
54236,4,0,0,8.5,0,0,0,0,5,8.5,0,0
54237,7,15,9,8,13,6,3,6,6,24,1,0
54238,26,47,47,38,35,34.86,6,5,7,32,10,10
54239,0,0,0,0,0,0,0,0,0,1,2,0
54241,3632.93,4127.29,4167.44,3936,4226.55,4453.88,4601,4734.83,4743.77,4186.47,5410.03,4598.5
54242,17,12,7,15,4,15,10,10,8,11,11,9
54243,857,780,1002.95,776,953,1049,871.66,921,1022,799,1215,853
54244,655.61,624.85,654.99,606.99,621.92,615.72,617.52,559.99,834.62,782.86,576.98,686.65
54245,1457.98,1376,1293.86,1350.98,1152.44,1117.88,2552.23,2572.01,2181.99,1420.17,2163.52,2524.54
54246,494.87,727,975.99,711.8,675,732.98,144,155,266.01,188,370,195
54248,1,0,4,2.12,0,1.06,0,0,3.29,3,0,1
54249,165,128.99,182,108.99,86,115,109,60,87,147.77,123,84
54250,1,7,1,5,4,2,0,2,1,0,2,1
54251,555,317.35,344.99,271,295,349,639,714.86,643.97,337.99,710.03,683
54252,130.99,75.97,97.91,60,139,136,164,206,86,93,262,198
54254,291.86,450,342.98,453,296,318,207.96,215,233,338.96,248,203
54259,163,117,160,121,97,117,119,101,56,314.97,85.99,94
54260,163.5,208.05,140,178,170.68,194.41,214,226.99,72,296.05,71,181
54261,23.99,37,40,65,41,58,13,13,18.97,18,8,13
54262,83.48,79,78,50.71,39.08,32,20.26,16,37.15,33.23,0,20
54263,5,1,2,0,0,1,0,3,0,4,5,1
54264,1593.98,818.92,860,850,478.86,512,226.66,184,149.99,617,236,189
54265,137,125,127.97,133,91.89,87,207,210,91,167,133,188
54266,0,0,0,1,0,0,1,0,2,0,0,0
54267,702.43,654.51,302.17,556.24,443.15,464.5,231.78,220.45,124.07,827.75,111.48,212.34
54268,2,3,1.99,1,2,3,0,1,3,0,2,3
54269,0,0,0,16.3,0,13.41,8.27,0,0,20.38,12.64,0
54271,0,0,0,2,0,2,0,1,1,1,0,0
54272,6.09,3.01,3.23,0,0,4.95,0,0,0,6.08,0,0
54276,0,0,0,0,0,0,1,0,0,0,0,0
54278,77.04,156,75,257,47,50,131,131,31,599.24,15,139.01
54279,4,0,2,1,0,0,0,2,0,0,0,0
54281,4163.27,4201.03,4854.53,4425.79,4499.33,4337.52,2106.5,2083.97,2814.05,3364.62,2395.72,2234
54283,66,55,57,62,55,49,2.28,22,12,75.88,8.4,8.4
54284,1,2,2,2,5,2,0,0,2,1,0,0
54286,4,2,3,3,2,5,2,3,2,1,10.87,0
54287,670.07,604.51,882.54,621.31,605.47,639.13,1554.25,1581.91,1596.68,846.65,1752.72,1583.79
54289,157,55,197,42,95,116.99,18,21,26,67,32,14
54290,31,43,31,29,18,20,15,9,32,56,36,9
54292,44,105.94,107.99,95,72,92.72,95,64,63,195,59,51
54293,370,451.03,199,444.93,141,160,118,110,119.97,371.03,160.04,103
54294,33.95,34,29,31.86,37,35.99,75,68.99,82.98,163.59,38,68
54295,5,10,18,12,4,7,0,3,5,11,5,1
54296,44,62,26,59,34,47,12,10.79,10,47,2,9
54297,0,3.08,3,5,5,3,2,4,2,24,4,1
54299,1078.32,978,1168.38,894.24,766.02,750.99,894.81,816.83,1281.98,1027.87,791.96,858.92
54300,49.77,16.4,9,10,15,23,3,1,0,3,1,1
54301,18.14,26.62,147.78,32.16,50.59,39.07,13.18,16.31,36.04,84.98,34.98,17.32
54302,0,0,0,0,0,1,0,0,0,0,0,0
54303,0,0,0,0,0,0,1,0,0,0,0,0
54304,201,314,288,277,385,397,221,235,195,242,254.99,265
54305,0,0,0,0,0,0,0,0,1,0,0,0
54308,602.64,693.99,647.98,583.98,574,597,934.99,899.89,903.45,761,1183,947.36
54309,3,4,2,2,2,2,3,1,5,3,2,1
54311,220.39,247.26,320.33,263.67,389.96,410.45,269.74,289.75,216.32,250.51,444.1,298.45
54312,1907.99,1965.51,2609.99,1942,2219.47,2172,1852.97,1877.07,1602,1715,2357.01,1954.87
54315,460,288,320.22,288,258,303.99,256,227.91,299,674,362,195
54318,496,643,627,646.95,734,717,1186,1191.96,807,751,1051.19,1235.31
54319,114,107.57,173,123,139.76,134.8,320.78,265.08,210.99,482.29,294.96,295.65
54320,4,1,30,7,8,4,22,31,25,4,23,29
54321,1217.81,1522.98,1196.98,1649,1891,1978,2343.97,2119,2605.87,1960.98,2713.99,1952.98
54322,1891.99,1841,1909,1600.16,1968.99,2092,974.95,1101,1112,1606,939.99,1129
54323,3,20,36,32.88,8,11,0,0,5,7,0,1
54348,9,7,9,4,5,8,3.95,5,6,20,6,2
54349,11118.22,10598.75,8082.4,10754.98,7095.42,7585.48,2192.67,1723.19,1621.84,3621.78,850.06,1546.88
54350,491,773,704,737,1021,938,961.19,990.45,665,971,808.16,908.96
54355,105.6,188.95,162.04,185.44,110.28,91.26,145.17,139.32,344.45,284.67,195.51,176.52
54395,51,44,45,36,27,51,65.97,51,40,115.88,53.9,54
54398,339,306.04,392,317,309.99,288,112.99,123,190.96,330.93,247.99,132
54400,255,314,246,328,291,319.98,755.09,772.09,336,305.99,444.73,762
54404,65538.36,73380.31,79821.59,74012.89,63253.69,65347.98,96713.71,93660.7,150296.43,103847.26,102455.68,94480.34
54410,1335.95,2156.36,2125.1,2159.95,2281.98,2305.37,1509.87,1665,871.5,1712.46,567.98,1484.89
54702,8,27,33,22,13,9,120,72,50,10,35,42
54705,54,63,37,46,47,35.99,156,171.99,63.84,70.9,95.99,146
548104,5.27,9.42,13.58,8.46,3.19,4,8,10.99,4.43,9.07,14.72,4.6
548106,29.13,37.14,26.38,22.47,21.4,13.28,10.52,8.25,9.8,14.19,20.03,10.3
548326,11,4,11,12,1,7,7,9,4,10.99,2,7
553106,280.92,272.33,243,297.96,145,151,209.79,204,250.87,384,284,202
553129,0,10.35,6.63,3.01,5.2,0,5.14,4.56,6.54,0,4.68,5.55
554172,237,207,279,212.97,219.97,242,70.99,101,153,290.92,103.5,69
554302,2,0,0,1,0,0,0,2,1,0,0,0
554353,7,5,13,6,1,6,6,7,3,13.17,6,3
55939,5605.89,4148,5728.85,4111.99,5219.11,4927.99,2608.95,2658.03,3468.99,3653.03,2619.98,2782.96
56003,0.99,9,7.99,9,2.01,8,1,0,1,2.34,2,2
56010,1045.92,1563.99,1467.49,1558.67,1626.82,1592.2,2592.09,2601.48,1874.64,1781.98,2081.02,2687.25
56011,1588.98,1500.31,1817.43,1516.04,1663.92,1742.98,2279.05,2288.02,2152.97,2078.96,2095.71,2204.05
56029,11,19,31,18,7,3,4.96,10,3,21,10,6
56042,3046.74,3516.92,3103,3512.98,3987.94,3733.29,4589.93,4540.55,3762.78,3628.15,5161.6,4576.44
56064,907.25,847.95,983.97,840.05,849,767.95,1074.98,1139,977.98,1204.13,1280.59,1066.95
56081,829,993.99,995,999,898,880.51,1071.98,1034.78,829.98,1026.91,814,1082.24
56082,230,341.49,308,347,262.99,286,459.81,445,334.64,352.87,336.14,491
56083,1702.99,1327.99,2277.98,1352,1364.99,1312,11142.51,10226.99,7153.74,9975.47,5442.64,11315.8
56084,519,576.76,507.57,616,590.97,625,1064.8,1093.98,704.13,542.68,616,1121
56227,1,2,1,0,1,0,0,0,0,0,1,0
56266,13514.27,11465.88,15829.67,11819.29,11595.24,11736.82,1800.12,1862.34,3090.94,5218,2547.74,1734.4
56281,674,617,719.62,651,782.99,912.71,422,436.42,520.98,587,502.94,450
56611,205,201,248,209,262,218,504.82,456.99,695.96,1006,569.99,377
56646,17,21,36,28,32,25,24,21,64,34,20,15
56718,525.99,642.92,784.7,670,794,761.06,518.99,528.97,402,605,631,558
56725,409,408,468.84,384.99,402.98,418,365.03,420,342,385,332,352
56759,24405.89,34790.98,28010.11,35391.56,32216.81,35203.54,2835.58,2346.06,6294.85,16338.73,1560.13,2108.52
56761,20,48,35,46,20,22,4,2,16,24,13,5
56763,985.68,1042.11,995.49,1076.03,879.12,933.98,906.53,836.99,513,911.05,799.92,867.4
56764,3,0,0,4,1,2,17,18,14,14,14,12
56765,168,127,147,123,97,109,56,37,89,279,249,39
56766,450.87,447.96,508.84,412.75,412,410.98,228.6,239.01,210.6,410.6,249.54,218
56768,5,7,7,7,3,4,0,2,2,2.2,4,0
56769,170.99,202,288.99,204,319,320,131,125,130,157.86,132,125
56777,21.79,49,41.03,43.8,23.57,17.8,37.49,46,41.79,17,61.43,30
56778,17.95,7.25,29.53,2.17,15.81,18.25,37.57,31.45,37.89,174.8,52.67,48.55
56780,144,185,466.91,189,93,61,252,186,112.01,214,109,202.2
56781,120,65,103,106,113,77,0,0,118,148,62,119
56782,262.65,204.46,235.41,192.13,204.59,208.65,785.45,752.7,414.42,938.05,555.9,718.92
56785,178.99,207,258,192,204,220,225.93,269,236,301,332.81,272
56806,1,0,2,0,1,0,1,2.99,0,0,0,6
56813,366,366.73,343.92,408.94,349.97,262.99,13,11,13,232,4,10
56814,0,0,0,0,0,0,0,0,0,1.01,0,0
56816,24,43,30,35.16,23.87,26,11,10,14,20,16,10.01
56817,2.95,0,0,0.03,2.62,0,4.17,3.71,2.87,0,0,0
56819,173.7,169.23,140.69,134.32,154.7,146.19,117.73,158.58,143.29,157.26,209.62,142.65
56820,3,2,5,2,1,1,5,2,4,9,7,1
56822,41,22,52,17,26,25,62,69,37,37,89,61
56823,2960,4297.42,5085.82,4586,5717.05,5827.16,1057,997.43,2068.66,1928.5,2523.99,1076.11
56824,107.16,89.66,1.09,62.39,49.8,61.1,142.29,96.27,42.46,33.96,12.86,96.82
